Index,User,Scenario,FEATURE,THPARTY,WTP,ORDPREF,PROFFER
4189,175,7,1,1,0,0,0.49
4190,175,8,0,1,1,0,0.99
4191,175,8,1,0,0,0,0.99
4192,175,9,0,0,0,0,2.99
4193,175,9,1,1,1,0,2.99
4194,175,10,0,0,0,0,0.24
4195,175,10,1,0,0,0,0.24
4196,175,11,0,0,0,0,0.24
4197,175,11,1,1,1,0,0.24
4198,175,12,0,1,1,0,2.99
4199,175,12,1,1,1,0,2.99
4200,176,1,0,0,1,0,1.49
4201,176,1,1,1,1,0,1.49
4202,176,2,0,0,1,0,2.99
4203,176,2,1,1,1,0,2.99
4204,176,3,0,1,0,0,1.24
4205,176,3,1,0,1,0,1.24
4206,176,4,0,1,0,0,2.99
4207,176,4,1,0,0,0,2.99
4208,176,5,0,1,0,0,1.99
4209,176,5,1,0,1,0,1.99
4210,176,6,0,1,1,0,2.99
4211,176,6,1,1,0,0,2.99
4212,176,7,0,1,1,0,1.49
4213,176,7,1,1,1,0,1.49
4214,176,8,0,1,0,0,0.49
4215,176,8,1,0,0,0,0.49
4216,176,9,0,0,1,0,1.24
4217,176,9,1,1,0,0,1.24
4218,176,10,0,0,1,0,1.74
4219,176,10,1,0,1,0,1.74
4220,176,11,0,1,1,0,0.99
4221,176,11,1,1,1,0,0.99
4222,176,12,0,0,1,0,1.24
4223,176,12,1,0,1,0,1.24
4224,177,1,0,1,0,0,1.49
4225,177,1,1,0,1,0,1.49
4226,177,2,0,1,0,0,0.74
4227,177,2,1,0,0,0,0.74
4228,177,3,0,0,1,0,2.49
4229,177,3,1,1,0,0,2.49
4230,177,4,0,1,0,0,2.99
4231,177,4,1,1,0,0,2.99
4232,177,5,0,1,0,0,2.99
4233,177,5,1,1,0,0,2.99
4234,177,6,0,0,1,0,1.24
4235,177,6,1,0,1,0,1.24
4236,177,7,0,1,1,0,2.49
4237,177,7,1,0,1,0,2.49
4238,177,8,0,1,0,0,1.99
4239,177,8,1,0,1,0,1.99
4240,177,9,0,0,1,0,2.99
4241,177,9,1,0,1,0,2.99
4242,177,10,0,0,0,0,2.74
4243,177,10,1,1,1,0,2.74
4244,177,11,0,1,0,0,2.74
4245,177,11,1,0,1,0,2.74
4246,177,12,0,0,1,0,1.74
4247,177,12,1,0,1,0,1.74
4248,178,1,0,1,1,0,0.74
4249,178,1,1,1,1,0,0.74
4250,178,2,0,0,0,0,2.49
4251,178,2,1,0,1,0,2.49
4252,178,3,0,0,0,0,2.74
4253,178,3,1,1,0,0,2.74
4254,178,4,0,1,1,0,0.74
4255,178,4,1,1,0,0,0.74
4256,178,5,0,1,1,0,2.49
4257,178,5,1,0,1,0,2.49
4258,178,6,0,1,0,0,2.99
4259,178,6,1,1,0,0,2.99
4260,178,7,0,1,0,0,0.74
4261,178,7,1,1,0,0,0.74
4262,178,8,0,0,0,0,1.99
4263,178,8,1,1,0,0,1.99
4264,178,9,0,0,1,0,2.74
4265,178,9,1,0,0,0,2.74
4266,178,10,0,1,0,0,1.99
4267,178,10,1,0,1,0,1.99
4268,178,11,0,0,0,0,2.74
4269,178,11,1,0,0,0,2.74
4270,178,12,0,1,1,0,1.74
4271,178,12,1,1,1,0,1.74
4272,179,1,0,0,0,0,0.74
4273,179,1,1,1,0,0,0.74
4274,179,2,0,0,0,0,1.49
4275,179,2,1,0,0,0,1.49
4276,179,3,0,0,0,0,2.74
4277,179,3,1,0,1,0,2.74
4278,179,4,0,1,0,0,1.49
4279,179,4,1,1,1,0,1.49
4280,179,5,0,0,1,0,0.99
4281,179,5,1,1,1,0,0.99
4282,179,6,0,1,0,0,0.99
4283,179,6,1,1,0,0,0.99
4284,179,7,0,0,0,0,1.49
4285,179,7,1,0,0,0,1.49
4286,179,8,0,0,0,0,2.24
4287,179,8,1,0,1,0,2.24
4288,179,9,0,1,0,0,2.74
4289,179,9,1,0,1,0,2.74
4290,179,10,0,1,1,0,2.49
4291,179,10,1,0,1,0,2.49
4292,179,11,0,0,0,0,0.99
4293,179,11,1,0,1,0,0.99
4294,179,12,0,1,0,0,0.24
4295,179,12,1,1,0,0,0.24
4296,180,1,0,0,0,0,2.74
4297,180,1,1,0,0,0,2.74
4298,180,2,0,1,1,0,0.49
4299,180,2,1,0,0,0,0.49
4300,180,3,0,0,0,0,2.74
4301,180,3,1,0,1,0,2.74
4302,180,4,0,0,0,0,0.49
4303,180,4,1,1,1,0,0.49
4304,180,5,0,1,0,0,1.99
4305,180,5,1,1,1,0,1.99
4306,180,6,0,1,0,0,2.49
4307,180,6,1,0,0,0,2.49
4308,180,7,0,0,1,0,1.74
4309,180,7,1,1,0,0,1.74
4310,180,8,0,1,0,0,1.24
4311,180,8,1,1,0,0,1.24
4312,180,9,0,0,1,0,2.74
4313,180,9,1,0,0,0,2.74
4314,180,10,0,1,0,0,2.24
4315,180,10,1,0,0,0,2.24
4316,180,11,0,1,1,0,1.24
4317,180,11,1,0,1,0,1.24
4318,180,12,0,0,0,0,0.24
4319,180,12,1,0,1,0,0.24
4320,181,1,0,1,1,0,2.74
4321,181,1,1,1,0,0,2.74
4322,181,2,0,0,0,0,0.99
4323,181,2,1,0,1,0,0.99
4324,181,3,0,1,0,0,2.49
4325,181,3,1,1,1,0,2.49
4326,181,4,0,0,0,0,0.74
4327,181,4,1,1,1,0,0.74
4328,181,5,0,1,1,0,1.24
4329,181,5,1,0,1,0,1.24
4330,181,6,0,1,0,0,2.99
4331,181,6,1,1,1,0,2.99
4332,181,7,0,1,1,0,1.24
4333,181,7,1,1,0,0,1.24
4334,181,8,0,0,1,0,0.99
4335,181,8,1,1,1,0,0.99
4336,181,9,0,1,0,0,1.74
4337,181,9,1,1,1,0,1.74
4338,181,10,0,1,0,0,0.24
4339,181,10,1,0,0,0,0.24
4340,181,11,0,0,0,0,2.74
4341,181,11,1,0,1,0,2.74
4342,181,12,0,1,1,0,2.99
4343,181,12,1,1,0,0,2.99
4344,182,1,0,0,1,0,2.49
4345,182,1,1,1,1,0,2.49
4346,182,2,0,1,0,0,1.74
4347,182,2,1,1,1,0,1.74
4348,182,3,0,1,1,0,2.74
4349,182,3,1,1,1,0,2.74
4350,182,4,0,1,1,0,2.74
4351,182,4,1,1,1,0,2.74
4352,182,5,0,1,0,0,2.49
4353,182,5,1,0,0,0,2.49
4354,182,6,0,0,0,0,0.74
4355,182,6,1,0,0,0,0.74
4356,182,7,0,0,1,0,2.74
4357,182,7,1,1,0,0,2.74
4358,182,8,0,0,1,0,2.24
4359,182,8,1,1,0,0,2.24
4360,182,9,0,1,1,0,2.99
4361,182,9,1,0,1,0,2.99
4362,182,10,0,1,1,0,0.24
4363,182,10,1,1,1,0,0.24
4364,182,11,0,1,0,0,1.99
4365,182,11,1,0,1,0,1.99
4366,182,12,0,1,0,0,1.24
4367,182,12,1,1,1,0,1.24
4368,183,1,0,1,0,0,0.24
4369,183,1,1,1,0,0,0.24
4370,183,2,0,0,0,0,0.99
4371,183,2,1,0,1,0,0.99
4372,183,3,0,1,0,0,1.74
4373,183,3,1,0,1,0,1.74
4374,183,4,0,1,1,0,0.74
4375,183,4,1,1,1,0,0.74
4376,183,5,0,0,0,0,2.49
4377,183,5,1,1,1,0,2.49
4378,183,6,0,0,1,0,2.49
4379,183,6,1,1,0,0,2.49
4380,183,7,0,0,0,0,1.24
4381,183,7,1,1,1,0,1.24
4382,183,8,0,0,0,0,1.24
4383,183,8,1,1,0,0,1.24
4384,183,9,0,0,1,0,2.99
4385,183,9,1,0,1,0,2.99
4386,183,10,0,1,0,0,1.99
4387,183,10,1,0,0,0,1.99
4388,183,11,0,0,1,0,0.24
4389,183,11,1,1,0,0,0.24
4390,183,12,0,0,0,0,1.74
4391,183,12,1,0,0,0,1.74
4392,184,1,0,0,0,0,0.74
4393,184,1,1,1,0,0,0.74
4394,184,2,0,0,0,0,0.24
4395,184,2,1,1,0,0,0.24
4396,184,3,0,0,0,0,2.99
4397,184,3,1,1,1,0,2.99
4398,184,4,0,1,0,0,0.99
4399,184,4,1,1,1,0,0.99
4400,184,5,0,1,0,0,1.74
4401,184,5,1,0,1,0,1.74
4402,184,6,0,0,0,0,2.99
4403,184,6,1,0,0,0,2.99
4404,184,7,0,0,0,0,1.74
4405,184,7,1,0,1,0,1.74
4406,184,8,0,0,1,0,2.49
4407,184,8,1,1,0,0,2.49
4408,184,9,0,0,0,0,2.99
4409,184,9,1,1,1,0,2.99
4410,184,10,0,0,0,0,1.74
4411,184,10,1,0,1,0,1.74
4412,184,11,0,0,0,0,0.49
4413,184,11,1,1,0,0,0.49
4414,184,12,0,1,0,0,1.99
4415,184,12,1,1,1,0,1.99
4416,185,1,0,1,0,0,1.49
4417,185,1,1,0,1,0,1.49
4418,185,2,0,0,0,0,2.74
4419,185,2,1,0,1,0,2.74
4420,185,3,0,1,1,0,2.49
4421,185,3,1,0,0,0,2.49
4422,185,4,0,1,1,0,2.49
4423,185,4,1,0,1,0,2.49
4424,185,5,0,1,0,0,1.49
4425,185,5,1,1,0,0,1.49
4426,185,6,0,0,0,0,2.99
4427,185,6,1,1,1,0,2.99
4428,185,7,0,1,1,0,2.99
4429,185,7,1,1,1,0,2.99
4430,185,8,0,0,1,0,1.74
4431,185,8,1,0,1,0,1.74
4432,185,9,0,1,1,0,0.24
4433,185,9,1,1,1,0,0.24
4434,185,10,0,1,1,0,1.24
4435,185,10,1,0,1,0,1.24
4436,185,11,0,1,0,0,0.49
4437,185,11,1,0,1,0,0.49
4438,185,12,0,0,1,0,2.49
4439,185,12,1,1,0,0,2.49
4440,186,1,0,1,0,0,0.24
4441,186,1,1,0,1,0,0.24
4442,186,2,0,1,0,0,2.24
4443,186,2,1,0,1,0,2.24
4444,186,3,0,0,0,0,0.74
4445,186,3,1,1,0,0,0.74
4446,186,4,0,1,1,0,2.99
4447,186,4,1,0,1,0,2.99
4448,186,5,0,0,0,0,1.74
4449,186,5,1,1,1,0,1.74
4450,186,6,1,1,1,0,2.74
4451,186,6,1,0,1,0,2.74
4452,186,7,0,0,0,0,0.49
4453,186,7,1,1,0,0,0.49
4454,186,8,0,0,0,0,1.49
4455,186,8,1,1,1,0,1.49
4456,186,9,0,0,0,0,0.99
4457,186,9,1,1,1,0,0.99
4458,186,10,0,1,0,0,2.49
4459,186,10,1,0,1,0,2.49
4460,186,11,0,0,0,0,0.99
4461,186,11,1,0,1,0,0.99
4462,186,12,0,0,0,0,2.24
4463,186,12,1,0,0,0,2.24
4464,187,1,0,0,1,0,2.49
4465,187,1,1,1,0,0,2.49
4466,187,2,0,1,0,0,2.49
4467,187,2,1,1,1,0,2.49
4468,187,3,0,1,1,0,0.49
4469,187,3,1,1,1,0,0.49
4470,187,4,0,1,0,0,0.24
4471,187,4,1,1,1,0,0.24
4472,187,5,0,1,1,0,0.49
4473,187,5,1,1,1,0,0.49
4474,187,6,0,0,0,0,2.99
4475,187,6,1,1,1,0,2.99
4476,187,7,0,0,0,0,0.99
4477,187,7,1,1,0,0,0.99
4478,187,8,0,1,1,0,1.74
4479,187,8,1,0,1,0,1.74
4480,187,9,0,0,0,0,1.74
4481,187,9,1,0,0,0,1.74
4482,187,10,0,1,1,0,0.74
4483,187,10,1,0,0,0,0.74
4484,187,11,0,0,0,0,1.24
4485,187,11,1,0,0,0,1.24
4486,187,12,0,0,1,0,2.99
4487,187,12,1,1,1,0,2.99
4488,188,1,0,1,0,0,0.74
4489,188,1,1,0,1,0,0.74
4490,188,2,0,1,0,0,1.49
4491,188,2,1,1,1,0,1.49
4492,188,3,0,0,1,0,0.24
4493,188,3,1,0,1,0,0.24
4494,188,4,0,1,0,0,1.74
4495,188,4,1,1,1,0,1.74
4496,188,5,0,0,0,0,2.99
4497,188,5,1,1,1,0,2.99
4498,188,6,0,1,0,0,1.99
4499,188,6,1,0,1,0,1.99
4500,188,7,0,1,1,0,0.74
4501,188,7,1,1,1,0,0.74
4502,188,8,0,0,0,0,2.99
4503,188,8,1,1,1,0,2.99
4504,188,9,0,0,0,0,0.99
4505,188,9,1,0,1,0,0.99
4506,188,10,0,0,0,0,1.99
4507,188,10,1,0,0,0,1.99
4508,188,11,0,0,0,0,1.74
4509,188,11,1,0,0,0,1.74
4510,188,12,0,0,0,0,1.49
4511,188,12,1,1,0,0,1.49
4512,189,1,0,0,0,0,1.74
4513,189,1,1,0,1,0,1.74
4514,189,2,0,0,0,0,0.99
4515,189,2,1,1,0,0,0.99
4516,189,3,0,1,0,0,2.24
4517,189,3,1,1,1,0,2.24
4518,189,4,0,1,1,0,2.49
4519,189,4,1,0,0,0,2.49
4520,189,5,0,1,0,0,0.49
4521,189,5,1,0,0,0,0.49
4522,189,6,0,1,0,0,1.24
4523,189,6,1,0,0,0,1.24
4524,189,7,0,1,0,0,0.24
4525,189,7,1,0,1,0,0.24
4526,189,8,0,1,1,0,1.49
4527,189,8,1,0,1,0,1.49
4528,189,9,0,0,0,0,2.99
4529,189,9,1,1,0,0,2.99
4530,189,10,0,1,0,0,2.49
4531,189,10,1,1,0,0,2.49
4532,189,11,0,1,0,0,2.49
4533,189,11,1,1,1,0,2.49
4534,189,12,0,1,1,0,1.24
4535,189,12,1,1,1,0,1.24
4536,190,1,0,0,1,0,1.99
4537,190,1,1,1,1,0,1.99
4538,190,2,0,0,1,0,2.99
4539,190,2,1,0,1,0,2.99
4540,190,3,0,0,0,0,2.99
4541,190,3,1,1,1,0,2.99
4542,190,4,0,1,0,0,1.74
4543,190,4,1,1,1,0,1.74
4544,190,5,0,0,0,0,0.99
4545,190,5,1,0,1,0,0.99
4546,190,6,0,1,0,0,0.24
4547,190,6,1,0,1,0,0.24
4548,190,7,0,1,0,0,1.99
4549,190,7,1,1,0,0,1.99
4550,190,8,0,0,0,0,2.99
4551,190,8,1,1,1,0,2.99
4552,190,9,0,1,0,0,0.49
4553,190,9,1,0,1,0,0.49
4554,190,10,0,0,1,0,2.74
4555,190,10,1,0,1,0,2.74
4556,190,11,0,0,1,0,1.74
4557,190,11,1,1,1,0,1.74
4558,190,12,0,0,0,0,1.99
4559,190,12,1,0,1,0,1.99
4560,191,1,0,0,1,0,2.99
4561,191,1,1,0,1,0,2.99
4562,191,2,0,1,0,0,0.74
4563,191,2,1,0,0,0,0.74
4564,191,3,0,0,0,0,0.49
4565,191,3,1,1,1,0,0.49
4566,191,4,0,1,0,0,1.24
4567,191,4,1,1,0,0,1.24
4568,191,5,0,0,0,0,2.49
4569,191,5,1,0,0,0,2.49
4570,191,6,0,0,0,0,1.49
4571,191,6,1,1,1,0,1.49
4572,191,7,0,1,0,0,1.24
4573,191,7,1,0,0,0,1.24
4574,191,8,0,1,0,0,0.49
4575,191,8,1,0,0,0,0.49
4576,191,9,0,0,0,0,1.24
4577,191,9,1,1,1,0,1.24
4578,191,10,0,1,0,0,1.74
4579,191,10,1,0,0,0,1.74
4580,191,11,0,0,1,0,1.74
4581,191,11,1,1,1,0,1.74
4582,191,12,0,0,0,0,0.74
4583,191,12,1,0,0,0,0.74
4584,192,1,0,0,1,0,1.49
4585,192,1,1,0,1,0,1.49
4586,192,2,0,1,0,0,1.24
4587,192,2,1,0,1,0,1.24
4588,192,3,0,1,0,0,1.74
4589,192,3,1,0,1,0,1.74
4590,192,4,0,0,0,0,2.74
4591,192,4,1,0,1,0,2.74
4592,192,5,0,1,0,0,0.74
4593,192,5,1,1,1,0,0.74
4594,192,6,0,0,0,0,0.74
4595,192,6,1,0,1,0,0.74
4596,192,7,0,0,0,0,0.24
4597,192,7,1,1,1,0,0.24
4598,192,8,0,0,1,0,1.74
4599,192,8,1,1,1,0,1.74
4600,192,9,0,1,0,0,2.74
4601,192,9,1,1,1,0,2.74
4602,192,10,0,1,0,0,0.24
4603,192,10,1,0,1,0,0.24
4604,192,11,0,1,1,0,2.99
4605,192,11,1,1,1,0,2.99
4606,192,12,0,0,1,0,0.99
4607,192,12,1,0,0,0,0.99
4608,193,1,0,1,1,0,2.24
4609,193,1,1,0,1,0,2.24
4610,193,2,0,1,0,0,0.99
4611,193,2,1,0,1,0,0.99
4612,193,3,0,1,1,0,1.49
4613,193,3,1,0,0,0,1.49
4614,193,4,0,1,1,0,1.49
4615,193,4,1,0,0,0,1.49
4616,193,5,0,1,0,0,1.24
4617,193,5,1,0,0,0,1.24
4618,193,6,0,1,0,0,2.74
4619,193,6,1,0,1,0,2.74
4620,193,7,0,0,0,0,1.24
4621,193,7,1,1,0,0,1.24
4622,193,8,0,0,0,0,1.49
4623,193,8,1,0,0,0,1.49
4624,193,9,0,1,1,0,2.49
4625,193,9,1,0,0,0,2.49
4626,193,10,0,1,0,0,1.99
4627,193,10,1,0,1,0,1.99
4628,193,11,0,0,0,0,2.74
4629,193,11,1,1,1,0,2.74
4630,193,12,0,1,0,0,2.74
4631,193,12,1,0,1,0,2.74
4632,194,1,0,1,0,0,1.49
4633,194,1,1,0,0,0,1.49
4634,194,2,0,0,0,0,2.99
4635,194,2,1,0,1,0,2.99
4636,194,3,0,0,0,0,0.49
4637,194,3,1,1,1,0,0.49
4638,194,4,0,1,1,0,1.99
4639,194,4,1,1,1,0,1.99
4640,194,5,0,1,1,0,0.24
4641,194,5,1,1,0,0,0.24
4642,194,6,0,1,1,0,1.24
4643,194,6,1,0,1,0,1.24
4644,194,7,0,1,0,0,0.74
4645,194,7,1,1,1,0,0.74
4646,194,8,0,1,0,0,1.99
4647,194,8,1,1,1,0,1.99
4648,194,9,0,0,0,0,0.74
4649,194,9,1,1,1,0,0.74
4650,194,10,0,1,1,0,1.24
4651,194,10,1,1,1,0,1.24
4652,194,11,0,1,0,0,0.74
4653,194,11,1,1,0,0,0.74
4654,194,12,0,0,1,0,1.24
4655,194,12,1,1,1,0,1.24
4656,195,1,0,0,1,0,1.74
4657,195,1,1,1,0,0,1.74
4658,195,2,0,1,0,0,0.24
4659,195,2,1,1,1,0,0.24
4660,195,3,0,0,0,0,0.49
4661,195,3,1,0,0,0,0.49
4662,195,4,0,0,0,0,2.24
4663,195,4,1,1,0,0,2.24
4664,195,5,0,0,0,0,0.49
4665,195,5,1,1,0,0,0.49
4666,195,6,0,0,1,0,2.24
4667,195,6,1,1,0,0,2.24
4668,195,7,0,0,1,0,1.24
4669,195,7,1,0,1,0,1.24
4670,195,8,0,1,0,0,2.24
4671,195,8,1,0,1,0,2.24
4672,195,9,0,1,1,0,2.99
4673,195,9,1,1,0,0,2.99
4674,195,10,0,0,0,0,1.24
4675,195,10,1,0,1,0,1.24
4676,195,11,0,1,0,0,2.99
4677,195,11,1,0,0,0,2.99
4678,195,12,0,1,1,0,1.74
4679,195,12,1,0,1,0,1.74
4680,196,1,0,0,0,0,2.74
4681,196,1,1,1,0,0,2.74
4682,196,2,0,1,0,0,0.24
4683,196,2,1,0,1,0,0.24
4684,196,3,0,1,1,0,2.74
4685,196,3,1,0,1,0,2.74
4686,196,4,0,0,1,0,2.99
4687,196,4,1,1,1,0,2.99
4688,196,5,0,1,1,0,0.99
4689,196,5,1,0,1,0,0.99
4690,196,6,0,0,0,0,1.74
4691,196,6,1,1,0,0,1.74
4692,196,7,0,1,0,0,0.24
4693,196,7,1,0,0,0,0.24
4694,196,8,0,1,1,0,0.99
4695,196,8,1,1,0,0,0.99
4696,196,9,0,0,1,0,1.74
4697,196,9,1,1,1,0,1.74
4698,196,10,0,1,1,0,1.24
4699,196,10,1,1,1,0,1.24
4700,196,11,0,0,1,0,1.99
4701,196,11,1,0,1,0,1.99
4702,196,12,0,1,0,0,1.99
4703,196,12,1,1,1,0,1.99
4704,197,1,0,1,0,0,1.49
4705,197,1,1,0,1,0,1.49
4706,197,2,0,1,0,0,2.49
4707,197,2,1,1,0,0,2.49
4708,197,3,0,0,0,0,1.99
4709,197,3,1,0,1,0,1.99
4710,197,4,0,0,0,0,2.99
4711,197,4,1,0,1,0,2.99
4712,197,5,0,0,1,0,0.74
4713,197,5,1,1,1,0,0.74
4714,197,6,0,1,0,0,2.24
4715,197,6,1,0,1,0,2.24
4716,197,7,0,1,1,0,1.24
4717,197,7,1,0,0,0,1.24
4718,197,8,0,1,0,0,0.74
4719,197,8,1,1,1,0,0.74
4720,197,9,0,1,0,0,0.49
4721,197,9,1,1,1,0,0.49
4722,197,10,0,0,1,0,2.49
4723,197,10,1,1,1,0,2.49
4724,197,11,0,0,0,0,2.74
4725,197,11,1,0,1,0,2.74
4726,197,12,0,0,0,0,0.24
4727,197,12,1,1,1,0,0.24
4728,198,1,0,0,0,0,2.49
4729,198,1,1,1,1,0,2.49
4730,198,2,0,0,0,0,2.74
4731,198,2,1,1,1,0,2.74
4732,198,3,0,0,1,0,2.99
4733,198,3,1,1,0,0,2.99
4734,198,4,0,1,0,0,2.99
4735,198,4,1,0,1,0,2.99
4736,198,5,0,0,0,0,2.74
4737,198,5,1,1,1,0,2.74
4738,198,6,0,0,0,0,0.49
4739,198,6,1,1,1,0,0.49
4740,198,7,0,0,1,0,2.99
4741,198,7,1,1,1,0,2.99
4742,198,8,0,1,1,0,0.74
4743,198,8,1,0,1,0,0.74
4744,198,9,0,0,0,0,1.24
4745,198,9,1,0,0,0,1.24
4746,198,10,0,1,1,0,0.49
4747,198,10,1,0,1,0,0.49
4748,198,11,0,0,0,0,0.74
4749,198,11,1,1,1,0,0.74
4750,198,12,0,1,0,0,2.49
4751,198,12,1,1,0,0,2.49
4752,199,1,0,0,1,0,2.24
4753,199,1,1,1,1,0,2.24
4754,199,2,0,0,1,0,2.24
4755,199,2,1,1,1,0,2.24
4756,199,3,0,1,0,0,2.99
4757,199,3,1,1,1,0,2.99
4758,199,4,0,0,0,0,0.24
4759,199,4,1,1,0,0,0.24
4760,199,5,0,0,1,0,0.74
4761,199,5,1,1,1,0,0.74
4762,199,6,0,0,1,0,0.99
4763,199,6,1,0,1,0,0.99
4764,199,7,0,0,0,0,0.99
4765,199,7,1,0,1,0,0.99
4766,199,8,0,1,1,0,1.74
4767,199,8,1,1,0,0,1.74
4768,199,9,0,1,1,0,2.49
4769,199,9,1,0,1,0,2.49
4770,199,10,0,1,0,0,2.49
4771,199,10,1,0,1,0,2.49
4772,199,11,0,1,0,0,0.24
4773,199,11,1,1,0,0,0.24
4774,199,12,0,1,0,0,1.74
4775,199,12,1,0,1,0,1.74
4776,200,1,0,1,0,0,2.74
4777,200,1,1,1,1,0,2.74
4778,200,2,0,1,1,0,1.49
4779,200,2,1,1,1,0,1.49
4780,200,3,0,1,0,0,0.49
4781,200,3,1,0,0,0,0.49
4782,200,4,0,0,0,0,2.24
4783,200,4,1,1,0,0,2.24
4784,200,5,0,0,1,0,0.49
4785,200,5,1,1,1,0,0.49
4786,200,6,0,1,1,0,2.49
4787,200,6,1,1,1,0,2.49
4788,200,7,0,1,1,0,0.99
4789,200,7,1,1,1,0,0.99
4790,200,8,0,1,1,0,2.74
4791,200,8,1,1,1,0,2.74
4792,200,9,0,1,1,0,0.49
4793,200,9,1,0,0,0,0.49
4794,200,10,0,1,1,0,1.49
4795,200,10,1,0,1,0,1.49
4796,200,11,0,1,1,0,2.74
4797,200,11,1,0,1,0,2.74
4798,200,12,0,0,0,0,1.99
4799,200,12,1,0,0,0,1.99
4800,201,1,0,0,0,0,2.99
4801,201,1,1,1,0,0,2.99
4802,201,2,0,1,1,0,2.49
4803,201,2,1,0,1,0,2.49
4804,201,3,0,0,0,0,0.74
4805,201,3,1,1,0,0,0.74
4806,201,4,0,0,0,0,0.49
4807,201,4,1,0,0,0,0.49
4808,201,5,0,0,1,0,0.49
4809,201,5,1,0,0,0,0.49
4810,201,6,0,1,0,0,0.24
4811,201,6,1,0,0,0,0.24
4812,201,7,0,0,0,0,2.24
4813,201,7,1,1,1,0,2.24
4814,201,8,0,0,0,0,2.74
4815,201,8,1,0,1,0,2.74
4816,201,9,0,1,1,0,0.24
4817,201,9,1,0,1,0,0.24
4818,201,10,0,0,0,0,2.49
4819,201,10,1,0,1,0,2.49
4820,201,11,0,1,0,0,0.49
4821,201,11,1,1,1,0,0.49
4822,201,12,0,0,0,0,2.99
4823,201,12,1,1,0,0,2.99
4824,202,1,0,1,1,0,2.74
4825,202,1,1,0,0,0,2.74
4826,202,2,0,1,0,0,1.49
4827,202,2,1,0,1,0,1.49
4828,202,3,0,1,0,0,2.99
4829,202,3,1,1,0,0,2.99
4830,202,4,0,0,0,0,2.74
4831,202,4,1,1,1,0,2.74
4832,202,5,0,1,0,0,2.74
4833,202,5,1,1,1,0,2.74
4834,202,6,0,1,1,0,0.99
4835,202,6,1,1,1,0,0.99
4836,202,7,0,1,1,0,0.49
4837,202,7,1,0,1,0,0.49
4838,202,8,0,1,0,0,1.49
4839,202,8,1,1,0,0,1.49
4840,202,9,0,0,0,0,1.74
4841,202,9,1,1,0,0,1.74
4842,202,10,0,0,1,0,0.49
4843,202,10,1,1,0,0,0.49
4844,202,11,0,0,0,0,1.49
4845,202,11,1,1,1,0,1.49
4846,202,12,0,1,1,0,1.49
4847,202,12,1,0,1,0,1.49
4848,203,1,0,1,0,0,2.74
4849,203,1,1,0,1,0,2.74
4850,203,2,0,1,0,0,2.49
4851,203,2,1,1,0,0,2.49
4852,203,3,0,0,1,0,1.99
4853,203,3,1,0,0,0,1.99
4854,203,4,0,1,0,0,0.99
4855,203,4,1,1,1,0,0.99
4856,203,5,0,0,1,0,1.24
4857,203,5,1,1,0,0,1.24
4858,203,6,0,0,1,0,1.74
4859,203,6,1,0,0,0,1.74
4860,203,7,0,1,1,0,2.99
4861,203,7,1,0,0,0,2.99
4862,203,8,0,1,0,0,2.24
4863,203,8,1,0,0,0,2.24
4864,203,9,0,1,1,0,2.74
4865,203,9,1,1,1,0,2.74
4866,203,10,0,1,0,0,1.74
4867,203,10,1,1,0,0,1.74
4868,203,11,0,0,1,0,2.24
4869,203,11,1,0,1,0,2.24
4870,203,12,0,0,0,0,0.74
4871,203,12,1,0,1,0,0.74
4872,204,1,0,1,0,0,2.99
4873,204,1,1,0,0,0,2.99
4874,204,2,0,1,1,0,0.24
4875,204,2,1,1,0,0,0.24
4876,204,3,0,1,0,0,2.24
4877,204,3,1,0,0,0,2.24
4878,204,4,0,1,0,0,0.24
4879,204,4,1,0,1,0,0.24
4880,204,5,0,0,0,0,1.49
4881,204,5,1,0,1,0,1.49
4882,204,6,0,1,0,0,2.99
4883,204,6,1,0,0,0,2.99
4884,204,7,0,1,0,0,2.74
4885,204,7,1,1,1,0,2.74
4886,204,8,0,0,1,0,0.49
4887,204,8,1,0,0,0,0.49
4888,204,9,0,1,0,0,1.74
4889,204,9,1,1,1,0,1.74
4890,204,10,0,0,1,0,1.49
4891,204,10,1,0,1,0,1.49
4892,204,11,0,1,1,0,0.74
4893,204,11,1,1,1,0,0.74
4894,204,12,0,0,0,0,1.24
4895,204,12,1,1,0,0,1.24
4896,205,1,0,0,0,0,2.24
4897,205,1,1,1,0,0,2.24
4898,205,2,0,0,1,0,0.99
4899,205,2,1,0,1,0,0.99
4900,205,3,0,1,0,0,1.99
4901,205,3,1,0,0,0,1.99
4902,205,4,0,0,1,0,2.74
4903,205,4,1,1,0,0,2.74
4904,205,5,0,1,1,0,0.99
4905,205,5,1,0,1,0,0.99
4906,205,6,0,0,0,0,2.49
4907,205,6,1,0,1,0,2.49
4908,205,7,0,0,0,0,1.99
4909,205,7,1,1,0,0,1.99
4910,205,8,0,0,1,0,2.24
4911,205,8,1,1,0,0,2.24
4912,205,9,0,0,0,0,1.74
4913,205,9,1,0,1,0,1.74
4914,205,10,0,1,0,0,2.49
4915,205,10,1,1,1,0,2.49
4916,205,11,0,1,1,0,2.49
4917,205,11,1,1,0,0,2.49
4918,205,12,0,0,1,0,1.74
4919,205,12,1,1,1,0,1.74
4920,206,1,0,1,1,0,2.74
4921,206,1,1,1,0,0,2.74
4922,206,2,0,0,1,0,1.49
